stage3_path_id,stage3_center_id,run_id,logical_run_key,scene_id,prn,center_window_id,center_recording_time_s,selected_L,multipath_id,excess_delay_samples,doppler_offset_hz,relative_power_db,matched_window_count,longest_consecutive_count,persistence_pass,match_pattern,persistence_radius_windows,support_window_ids,support_window_count_derived,association_parse_status,environment_class,elevation_deg,elevation_band,geometry_join_status,geometry_join_valid,track_id,track_observation_count,track_weight,elevation_ready,quality_status,doppler_provenance_class,primary_exclusion_reason,sensitivity_exclusion_reason,author_gate_id,primary_population_included,sensitivity_population_included,track_weight_fixed_original,track_weight_recomputed_primary,track_weight_recomputed_sensitivity,absolute_doppler_hz,log_excess_delay,log1p_absolute_doppler,cell_id,cell_ready,parent_scope_role
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_57__mp_1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_57,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2,F1023_v90_D0117_P7,G12,57,30.2426477028348,4,1,1.3,49.6643020952852,-3.44706916598334,3,3,1,01110,2,56;57;58,3,VALID,Mountain/Valley,39,MID,valid,1,ALGTRACK_0340,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,49.6643020952852,0.26236426446749106,3.9252215619171245,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_57__mp_2,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_57,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2,F1023_v90_D0117_P7,G12,57,30.2426477028348,4,2,2.3,-50.3356979047148,-12.839791005066,4,4,1,11110,2,55;56;57;58,4,VALID,Mountain/Valley,39,MID,valid,1,ALGTRACK_0341,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,50.3356979047148,0.8329091229351039,3.9383863757635083,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_57__mp_3,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_57,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2,F1023_v90_D0117_P7,G12,57,30.2426477028348,4,3,3.3,99.6643020952852,-15.6337022934313,3,3,1,01110,2,56;57;58,3,VALID,Mountain/Valley,39,MID,valid,1,ALGTRACK_0342,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,99.6643020952852,1.1939224684724346,4.611791239311203,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_58__mp_1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_58,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2,F1023_v90_D0117_P7,G12,58,30.2626478005865,4,1,1.2,49.6643020952852,-3.69096311186337,3,3,1,11100,2,56;57;58,3,VALID,Mountain/Valley,39,MID,valid,1,ALGTRACK_0340,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,49.6643020952852,0.1823215567939546,3.9252215619171245,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_58__mp_2,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_58,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2,F1023_v90_D0117_P7,G12,58,30.2626478005865,4,2,2.2,-50.3356979047148,-11.9654652209042,3,3,1,11100,2,56;57;58,3,VALID,Mountain/Valley,39,MID,valid,1,ALGTRACK_0341,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,50.3356979047148,0.7884573603642703,3.9383863757635083,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_58__mp_3,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_58,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2,F1023_v90_D0117_P7,G12,58,30.2626478005865,4,3,3.2,99.6643020952852,-14.1280885634927,3,3,1,11100,2,56;57;58,3,VALID,Mountain/Valley,39,MID,valid,1,ALGTRACK_0342,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,99.6643020952852,1.1631508098056809,4.611791239311203,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_82__mp_1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_82,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2,F1023_v90_D0117_P7,G12,82,30.7426502443793,3,1,1.3,49.6643020952852,-4.64029946709607,3,3,1,01110,2,81;82;83,3,VALID,Mountain/Valley,39,MID,valid,1,ALGTRACK_0343,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,1.0,1,,49.6643020952852,0.26236426446749106,3.9252215619171245,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_82__mp_2,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__center_82,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2,F1023_v90_D0117_P7,G12,82,30.7426502443793,3,2,2.3,-50.3356979047148,-12.8889345442551,3,3,1,01110,2,81;82;83,3,VALID,Mountain/Valley,39,MID,valid,1,ALGTRACK_0344,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,1.0,1,,50.3356979047148,0.8329091229351039,3.9383863757635083,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_45__mp_1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_45,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2,F1023_v90_D0117_P7,G25,45,29.9952290322581,4,1,1,54.6643020952852,-3.64290901733079,3,3,1,00111,2,45;46;47,3,VALID,Mountain/Valley,80,HIGH,valid,1,ALGTRACK_0345,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.5,54.6643020952852,0.0,4.0193390455162525,Mountain/Valley__HIGH,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_45__mp_2,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_45,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2,F1023_v90_D0117_P7,G25,45,29.9952290322581,4,2,2,99.6643020952852,-10.6620408299052,3,3,1,00111,2,45;46;47,3,VALID,Mountain/Valley,80,HIGH,valid,1,ALGTRACK_0346,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,99.6643020952852,0.6931471805599453,4.611791239311203,Mountain/Valley__HIGH,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_45__mp_3,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_45,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2,F1023_v90_D0117_P7,G25,45,29.9952290322581,4,3,3,-50.3356979047148,-13.0484164042928,3,3,1,00111,2,45;46;47,3,VALID,Mountain/Valley,80,HIGH,valid,1,ALGTRACK_0347,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,50.3356979047148,1.0986122886681098,3.9383863757635083,Mountain/Valley__HIGH,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_46__mp_1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_46,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2,F1023_v90_D0117_P7,G25,46,30.0152290322581,4,1,1.1,49.6643020952852,-3.69717104241162,3,3,1,01110,2,45;46;47,3,VALID,Mountain/Valley,80,HIGH,valid,1,ALGTRACK_0345,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,49.6643020952852,0.09531017980432493,3.9252215619171245,Mountain/Valley__HIGH,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_46__mp_2,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_46,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2,F1023_v90_D0117_P7,G25,46,30.0152290322581,4,2,2.1,99.6643020952852,-12.4589319870012,3,3,1,01110,2,45;46;47,3,VALID,Mountain/Valley,80,HIGH,valid,1,ALGTRACK_0346,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,99.6643020952852,0.7419373447293773,4.611791239311203,Mountain/Valley__HIGH,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_46__mp_3,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_46,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2,F1023_v90_D0117_P7,G25,46,30.0152290322581,4,3,3.1,-50.3356979047148,-15.1551821583411,3,3,1,01110,2,45;46;47,3,VALID,Mountain/Valley,80,HIGH,valid,1,ALGTRACK_0347,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,50.3356979047148,1.1314021114911006,3.9383863757635083,Mountain/Valley__HIGH,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_47__mp_1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_47,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2,F1023_v90_D0117_P7,G25,47,30.0352291300098,4,1,1.4,54.6643020952852,-5.46461149395772,3,3,1,11100,2,45;46;47,3,VALID,Mountain/Valley,80,HIGH,valid,1,ALGTRACK_0345,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.5,54.6643020952852,0.3364722366212129,4.0193390455162525,Mountain/Valley__HIGH,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_47__mp_2,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_47,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2,F1023_v90_D0117_P7,G25,47,30.0352291300098,4,2,2.4,-45.3356979047148,-11.903763710611,3,3,1,11100,2,45;46;47,3,VALID,Mountain/Valley,80,HIGH,valid,1,ALGTRACK_0346,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,1,45.3356979047148,0.8754687373538999,3.835912677075104,Mountain/Valley__HIGH,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_47__mp_3,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_47,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2,F1023_v90_D0117_P7,G25,47,30.0352291300098,4,3,3.4,99.6643020952852,-14.5883335855516,3,3,1,11100,2,45;46;47,3,VALID,Mountain/Valley,80,HIGH,valid,1,ALGTRACK_0347,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,99.6643020952852,1.2237754316221157,4.611791239311203,Mountain/Valley__HIGH,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_84__mp_1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__center_84,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2,F1023_v90_D0117_P7,G25,84,30.7752318670577,2,1,1.9,9.66430209528517,-14.0436925236094,3,3,1,11100,2,82;83;84,3,VALID,Mountain/Valley,80,HIGH,valid,1,ALGTRACK_0348,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,1.0,1,1,9.66430209528517,0.6418538861723947,2.366901910990276,Mountain/Valley__HIGH,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_7__mp_1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_7,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2,F1023_v90_D0117_P7,G28,7,59.2412134897361,3,1,1.1,-44.5318977072247,-1.75352653542186,3,3,1,00111,2,7;8;9,3,VALID,Mountain/Valley,49,MID,valid,1,ALGTRACK_0353,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,44.5318977072247,0.09531017980432493,3.8184131288476184,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_7__mp_2,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_7,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2,F1023_v90_D0117_P7,G28,7,59.2412134897361,3,2,2.1,-89.5318977072247,-11.0175758215983,3,3,1,00111,2,7;8;9,3,VALID,Mountain/Valley,49,MID,valid,1,ALGTRACK_0354,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,89.5318977072247,0.7419373447293773,4.505702249459457,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_8__mp_1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_8,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2,F1023_v90_D0117_P7,G28,8,59.2612134897361,3,1,1.6,-44.8671222590056,-0.716535300895016,3,3,1,01110,2,7;8;9,3,VALID,Mountain/Valley,49,MID,valid,1,ALGTRACK_0353,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,44.8671222590056,0.47000362924573563,3.8257485697543077,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_8__mp_2,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_8,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2,F1023_v90_D0117_P7,G28,8,59.2612134897361,3,2,2.6,-89.8671222590056,-13.2575169360566,3,3,1,01110,2,7;8;9,3,VALID,Mountain/Valley,49,MID,valid,1,ALGTRACK_0354,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,89.8671222590056,0.9555114450274363,4.509398244437281,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_9__mp_1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_9,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2,F1023_v90_D0117_P7,G28,9,59.2812135874878,3,1,1.2,-45.2023468107864,-0.949794133684303,3,3,1,11100,2,7;8;9,3,VALID,Mountain/Valley,49,MID,valid,1,ALGTRACK_0353,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,45.2023468107864,0.1823215567939546,3.8330305935678495,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_9__mp_2,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_9,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2,F1023_v90_D0117_P7,G28,9,59.2812135874878,3,2,2.2,-90.2023468107864,-11.7163279077047,3,3,1,11100,2,7;8;9,3,VALID,Mountain/Valley,49,MID,valid,1,ALGTRACK_0354,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,90.2023468107864,0.7884573603642703,4.513080629323621,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_43__mp_1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_43,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2,F1023_v90_D0117_P7,G28,43,59.9612149560117,3,1,1.8,-51.5999815596197,-6.9122659017643,3,3,1,01110,2,42;43;44,3,VALID,Mountain/Valley,49,MID,valid,1,ALGTRACK_0349,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,1.0,1,1,51.5999815596197,0.5877866649021191,3.9627157691660306,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_43__mp_2,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_43,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2,F1023_v90_D0117_P7,G28,43,59.9612149560117,3,2,2.8,48.4000184403803,-14.6745443048761,3,3,1,01110,2,42;43;44,3,VALID,Mountain/Valley,49,MID,valid,1,ALGTRACK_0350,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,1.0,1,1,48.4000184403803,1.0296194171811581,3.899950797480858,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_50__mp_1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_50,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2,F1023_v90_D0117_P7,G28,50,60.1012152492669,2,1,1.8,-53.9465534201331,-10.2560446957675,3,3,1,01110,2,49;50;51,3,VALID,Mountain/Valley,49,MID,valid,1,ALGTRACK_0351,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,1.0,1,1,53.9465534201331,0.5877866649021191,4.0063609567739285,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_74__mp_1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__center_74,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2,F1023_v90_D0117_P7,G28,74,60.581216226784,2,1,1.8,49.6643020952847,-6.14558160312737,3,3,1,00111,2,74;75;76,3,VALID,Mountain/Valley,49,MID,valid,1,ALGTRACK_0352,1,1.0,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,1.0,1,,49.6643020952847,0.5877866649021191,3.9252215619171142,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
