event_path_id,event_id,run_id,scene_id,prn,tracking_channel,center_window_id,path_id,estimate_stage,path_role,is_multipath,delay_samples,excess_delay_samples,excess_delay_chips,excess_delay_s,derived_excess_path_length_m,doppler_hz,doppler_offset_hz,relative_power_db,source_power_field,amplitude,phase_rad,coherence,label_value,label_rule_version,source_file,source_file_sha256,source_row_number,modeling_eligibility,missing_reason,schema_version
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_98__path_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_98,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,4,98,1,stage4_joint,los,0,0,0,0,,,-3115.7861328125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage4_joint_paths.csv,a9659b6bde2c0c9b38ff6f8d0e0057e8b195641bfb4ad4d45c2f5539582bbf05,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_221__path_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_221,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,4,221,1,stage4_joint,los,0,-0.1,0,0,,,-3114.77587890625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage4_joint_paths.csv,a9659b6bde2c0c9b38ff6f8d0e0057e8b195641bfb4ad4d45c2f5539582bbf05,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_222__path_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_222,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,4,222,1,stage4_joint,los,0,0,0,0,,,-3113.04248046875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage4_joint_paths.csv,a9659b6bde2c0c9b38ff6f8d0e0057e8b195641bfb4ad4d45c2f5539582bbf05,5,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_419__path_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_419,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,4,419,1,stage4_joint,los,0,0.5,0,0,,,-3120.04345703125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage4_joint_paths.csv,a9659b6bde2c0c9b38ff6f8d0e0057e8b195641bfb4ad4d45c2f5539582bbf05,6,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_420__path_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_420,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,4,420,1,stage4_joint,los,0,0.5,0,0,,,-3115.306640625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage4_joint_paths.csv,a9659b6bde2c0c9b38ff6f8d0e0057e8b195641bfb4ad4d45c2f5539582bbf05,7,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_91__path_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_91,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,4,91,1,stage4_joint,los,0,0.2,0,0,,,-3115.51708984375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage4_joint_paths.csv,a9659b6bde2c0c9b38ff6f8d0e0057e8b195641bfb4ad4d45c2f5539582bbf05,8,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_92__path_1,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_92,F1023_V70_D0120_P8__G16__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G16,4,92,1,stage4_joint,los,0,0.2,0,0,,,-3113.46728515625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G16/stage4_joint_paths.csv,a9659b6bde2c0c9b38ff6f8d0e0057e8b195641bfb4ad4d45c2f5539582bbf05,9,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_259__path_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_259,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,9,259,1,stage4_joint,los,0,0.4,0,0,,,-4909.0869140625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage4_joint_paths.csv,4bed5efd8efd9bc64e8daab002503be65dc8eadc3ca515e86aa786735b79f63f,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_261__path_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_261,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,9,261,1,stage4_joint,los,0,0.4,0,0,,,-4907.23828125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage4_joint_paths.csv,4bed5efd8efd9bc64e8daab002503be65dc8eadc3ca515e86aa786735b79f63f,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_768__path_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_768,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,9,768,1,stage4_joint,los,0,0.3,0,0,,,-4914.6123046875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage4_joint_paths.csv,4bed5efd8efd9bc64e8daab002503be65dc8eadc3ca515e86aa786735b79f63f,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_850__path_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_850,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,9,850,1,stage4_joint,los,0,0.3,0,0,,,-4916.70849609375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage4_joint_paths.csv,4bed5efd8efd9bc64e8daab002503be65dc8eadc3ca515e86aa786735b79f63f,5,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_516__path_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_516,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,9,516,1,stage4_joint,los,0,0.4,0,0,,,-4910.39794921875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage4_joint_paths.csv,4bed5efd8efd9bc64e8daab002503be65dc8eadc3ca515e86aa786735b79f63f,6,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_517__path_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_517,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,9,517,1,stage4_joint,los,0,0.2,0,0,,,-4910.97607421875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage4_joint_paths.csv,4bed5efd8efd9bc64e8daab002503be65dc8eadc3ca515e86aa786735b79f63f,7,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_848__path_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_848,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,9,848,1,stage4_joint,los,0,0,0,0,,,-4920.263671875,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage4_joint_paths.csv,4bed5efd8efd9bc64e8daab002503be65dc8eadc3ca515e86aa786735b79f63f,8,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_848__path_2,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_848,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,9,848,2,stage4_joint,multipath,1,1.1,1.1,0.11,,,-4913.56074130888,6.7029305661199,-6.56397575034913,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage4_joint_paths.csv,4bed5efd8efd9bc64e8daab002503be65dc8eadc3ca515e86aa786735b79f63f,9,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_851__path_1,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_851,F1023_V70_D0120_P8__G18__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G18,9,851,1,stage4_joint,los,0,0.1,0,0,,,-4916.69775390625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G18/stage4_joint_paths.csv,4bed5efd8efd9bc64e8daab002503be65dc8eadc3ca515e86aa786735b79f63f,10,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_51__path_1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_51,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G23,11,51,1,stage4_joint,los,0,0.2,0,0,,,-1851.45776367188,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage4_joint_paths.csv,656def9b890bcfd8d616c67e88a76ae27d64a9e38fe0fd4d0bc1a0d3eea4a315,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_52__path_1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_52,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G23,11,52,1,stage4_joint,los,0,0.3,0,0,,,-1852.11608886719,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage4_joint_paths.csv,656def9b890bcfd8d616c67e88a76ae27d64a9e38fe0fd4d0bc1a0d3eea4a315,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_53__path_1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_53,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G23,11,53,1,stage4_joint,los,0,0.3,0,0,,,-1854.64794921875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage4_joint_paths.csv,656def9b890bcfd8d616c67e88a76ae27d64a9e38fe0fd4d0bc1a0d3eea4a315,4,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_263__path_1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_263,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G23,11,263,1,stage4_joint,los,0,0.6,0,0,,,-1852.96606445312,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage4_joint_paths.csv,656def9b890bcfd8d616c67e88a76ae27d64a9e38fe0fd4d0bc1a0d3eea4a315,5,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_265__path_1,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_265,F1023_V70_D0120_P8__G23__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G23,11,265,1,stage4_joint,los,0,1.7,0,0,,,-1857.02978515625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G23/stage4_joint_paths.csv,656def9b890bcfd8d616c67e88a76ae27d64a9e38fe0fd4d0bc1a0d3eea4a315,6,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_298__path_1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_298,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,3,298,1,stage4_joint,los,0,0.2,0,0,,,-5698.8154296875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,8e1090a0d2201a463f4a481c05f7086fb9c32a6774b8eafd77788247be5f76f1,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_299__path_1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_299,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,3,299,1,stage4_joint,los,0,-0.0999999999999999,0,0,,,-5705.19140625,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,8e1090a0d2201a463f4a481c05f7086fb9c32a6774b8eafd77788247be5f76f1,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_299__path_2,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_299,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,3,299,2,stage4_joint,multipath,1,1,1.1,0.11,,,-5690.52710415471,14.6643020952852,-6.9900018193734,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,8e1090a0d2201a463f4a481c05f7086fb9c32a6774b8eafd77788247be5f76f1,4,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_300__path_1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_300,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,3,300,1,stage4_joint,los,0,0,0,0,,,-5701.3125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,8e1090a0d2201a463f4a481c05f7086fb9c32a6774b8eafd77788247be5f76f1,5,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_218__path_1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_218,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,3,218,1,stage4_joint,los,0,0.3,0,0,,,-5697.416015625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,8e1090a0d2201a463f4a481c05f7086fb9c32a6774b8eafd77788247be5f76f1,6,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_849__path_1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_849,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,3,849,1,stage4_joint,los,0,0.4,0,0,,,-5708.29833984375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,8e1090a0d2201a463f4a481c05f7086fb9c32a6774b8eafd77788247be5f76f1,7,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_850__path_1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_850,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,3,850,1,stage4_joint,los,0,0.3,0,0,,,-5710.22802734375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,8e1090a0d2201a463f4a481c05f7086fb9c32a6774b8eafd77788247be5f76f1,8,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_465__path_1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_465,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,3,465,1,stage4_joint,los,0,0.4,0,0,,,-5700.68408203125,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,8e1090a0d2201a463f4a481c05f7086fb9c32a6774b8eafd77788247be5f76f1,9,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_194__path_1,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_194,F1023_V70_D0120_P8__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P8,G26,3,194,1,stage4_joint,los,0,0.4,0,0,,,-5697.6015625,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P8/sage_results/nav_sage_v2/G26/stage4_joint_paths.csv,8e1090a0d2201a463f4a481c05f7086fb9c32a6774b8eafd77788247be5f76f1,10,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_92__path_1,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_92,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G16,9,92,1,stage4_joint,los,0,0.1,0,0,,,-3186.8671875,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G16/stage4_joint_paths.csv,36671032256780cc40ce54373e77b7a348bf6fb4dd4efea4b9ad9f37064f172e,2,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_2565__path_1,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_2565,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G16,9,2565,1,stage4_joint,los,0,0.2,0,0,,,-3217.001953125,0,0,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G16/stage4_joint_paths.csv,36671032256780cc40ce54373e77b7a348bf6fb4dd4efea4b9ad9f37064f172e,3,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_2565__path_2,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_2565,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G16,9,2565,2,stage4_joint,multipath,1,1.2,1,0.1,,,-3217.33765102972,-0.335697904715289,-6.99350764373868,mean_relative_power_db,,,,confirmed_multipath,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G16/stage4_joint_paths.csv,36671032256780cc40ce54373e77b7a348bf6fb4dd4efea4b9ad9f37064f172e,4,eligible_pending_modeling_qa,,sage-event-path-db-v1
F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_2566__path_1,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_2566,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G16,9,2566,1,stage4_joint,los,0,0.4,0,0,,,-3218.89599609375,0,0,mean_relative_power_db,,,,rejected_candidate,stage4-strict-confirmed-v1,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G16/stage4_joint_paths.csv,36671032256780cc40ce54373e77b7a348bf6fb4dd4efea4b9ad9f37064f172e,5,eligible_pending_modeling_qa,stage4_source_has_no_path_amplitude_phase_coherence,sage-event-path-db-v1
